ID,official_name,party,region,institution,office,user_id,twitter_name,twitter_handle,from,until,year_of_birth,abgeordnetenwatch_id,gender,wikidata_id
1431,Ulrike Bahr,SPD,Federal,Federal Parliament,Parliamentarian,724565991104110592,"Ulrike Bahr, MdB",MdB_Ulrike_Bahr,2017-10-24,NA,1964,78883,female,Q15114982
1427,Jörg Schneider,AfD,Federal,Federal Parliament,Parliamentarian,719975730784956416,"Jörg Schneider, MdB",Schneider_AfD,2017-10-24,NA,1964,145747,male,Q40847360
1425,Jochen Haug,AfD,Federal,Federal Parliament,Parliamentarian,717077328669646849,"Jochen Haug, MdB",Jochen_Haug,2017-10-24,NA,1973,147226,male,Q40475799
1423,Stephan Brandner,AfD,Federal,Federal Parliament,Parliamentarian,713361366858481664,🇩🇪 Stephan Brandner 🇩🇪,StBrandner,2017-10-24,NA,1966,32337,male,Q18176740
1352,Silke Launert,CSU,Federal,Federal Parliament,Parliamentarian,4926993244,Dr. Silke Launert,DrLaunert,2017-10-24,NA,1976,78812,female,Q15644592
1350,Wolfgang Stefinger,CSU,Federal,Federal Parliament,Parliamentarian,4866955749,Wolfgang Stefinger,StefingerMdB,2017-10-24,NA,1985,78988,male,Q15813189
1349,Sarah Ryglewski,SPD,Federal,Federal Parliament,Parliamentarian,4858227178,Sarah Ryglewski,RyglewskiS,2017-10-24,NA,1983,29176,female,Q1426157
1344,Doris Achelwilm,DIE LINKE,Federal,Federal Parliament,Parliamentarian,4819478705,Doris Achelwilm,DorisAchelwilm,2017-10-24,2021-10-26,1976,146180,female,Q40097453
1343,Dietlind Tiemann,CDU,Federal,Federal Parliament,Parliamentarian,4818645382,Dietlind Tiemann,dr_tiemann,2017-10-24,2021-10-26,1955,145865,female,Q1223301
1331,Anja Hajduk,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,4724923756,Anja Hajduk,HajdukBundestag,2017-10-24,2021-10-26,1963,79330,female,Q74408
1318,Michael Frieser,CDU,Federal,Federal Parliament,Parliamentarian,4577700622,Michael Frieser,MichaelFrieser,2017-10-24,NA,1964,79370,male,Q1566498
1317,Hubertus Zdebel,DIE LINKE,Federal,Federal Parliament,Parliamentarian,4557858142,Hubertus Zdebel,ZdebelHubertus,2017-10-24,2021-10-26,1954,78905,male,Q15434412
1314,Uwe Witt,AfD,Federal,Federal Parliament,Parliamentarian,4503658823,Uwe Witt MdB,Witt_Uwe,2017-10-24,NA,1959,150295,male,Q40983704
1308,Berengar Elsner von Gronow,AfD,Federal,Federal Parliament,Parliamentarian,4429947807,Berengar Elsner von Gronow,ElsnervonGronow,2017-10-24,2021-10-26,1978,147244,male,Q40477093
1300,Norbert Müller,DIE LINKE,Federal,Federal Parliament,Parliamentarian,4265444913,Norbert Müller,NorbertMuellerP,2017-10-24,2021-10-26,1986,30839,male,Q15263649
1298,Michael Kuffer,CSU,Federal,Federal Parliament,Parliamentarian,4249342037,Michael Kuffer,MichaelKuffer,2017-10-24,2021-10-26,1972,145900,male,Q40998043
1290,Jan Korte,DIE LINKE,Federal,Federal Parliament,Parliamentarian,4164673821,Jan Korte,jankortemdb,2017-10-24,NA,1977,78854,male,Q1599545
1286,Marc Jongen,AfD,Federal,Federal Parliament,Parliamentarian,4121053541,Marc Jongen MdB,Marc_Jongen,2017-10-24,NA,1968,121142,male,Q1774046
1278,Martina Stamm-Fibich,SPD,Federal,Federal Parliament,Parliamentarian,4017796049,"Martina Stamm-Fibich, MdB",stamm_fibich,2017-10-24,NA,1965,78991,female,Q15813133
1270,Elvan Korkmaz-Emre,SPD,Federal,Federal Parliament,Parliamentarian,3930477322,Elvan Korkmaz-Emre,KorkmazGT,2017-10-24,NA,1985,146812,female,Q18202322
1263,Yvonne Magwas,CDU,Federal,Federal Parliament,Parliamentarian,3852561082,Yvonne Magwas,YvonneMagwas,2017-10-24,NA,1979,78793,female,Q15647562
1258,Udo Schiefner,SPD,Federal,Federal Parliament,Parliamentarian,3823042877,Udo Schiefner,UdoSchiefner,2017-10-24,NA,1959,79027,male,Q15813111
1242,Thomas Lutze,DIE LINKE,Federal,Federal Parliament,Parliamentarian,3667108397,Thomas Lutze MdB,thlutze,2017-10-24,NA,1969,78888,male,Q2425894
1240,Andreas Lenz,CSU,Federal,Federal Parliament,Parliamentarian,3635730797,Andreas Lenz,DerLenzMdB,2017-10-24,NA,1981,79194,male,Q15783327
1234,Carsten Träger,SPD,Federal,Federal Parliament,Parliamentarian,3577737256,Carsten Träger,CarstenTraeger,2017-10-24,NA,1973,78821,male,Q15793668
1232,Markus Töns,SPD,Federal,Federal Parliament,Parliamentarian,3522875063,Markus Töns,Toens_NRW04,2017-10-24,NA,1964,136824,male,Q1901834
1222,Wilhelm von Gottberg,AfD,Federal,Federal Parliament,Parliamentarian,3412973404,Wilhelm von Gottberg,vonGottberg_AfD,2017-10-24,2021-10-26,1940,150293,male,Q103160
1221,Jan Nolte,AfD,Federal,Federal Parliament,Parliamentarian,3408940048,"Jan Nolte, AfD MdB",Jan_Nolte_AfD,2017-10-24,NA,1988,145764,male,Q40650476
1220,Waldemar Herdt,AfD,Federal,Federal Parliament,Parliamentarian,3384824825,"Waldemar Herdt, MdB",WaldemarHerdt,2017-10-24,2021-10-26,1962,29654,male,Q40998789
1219,Ulrich Oehme,AfD,Federal,Federal Parliament,Parliamentarian,3384795790,"Ulrich Oehme, MdB",Ulrich_Oehme,2017-10-24,2021-10-26,1960,145760,male,Q40993181
1218,Peter Felser,AfD,Federal,Federal Parliament,Parliamentarian,3384789731,Peter Felser MdB,PeterFelser,2017-10-24,NA,1969,145833,male,Q40880169
1216,Matthias Bartke,SPD,Federal,Federal Parliament,Parliamentarian,3376953843,Matthias Bartke,matthiasbartke,2017-10-24,2021-10-26,1959,78885,male,Q14947864
1212,Annette Widmann-Mauz,CDU,Federal,Federal Parliament,Parliamentarian,3351905747,A.Widmann-Mauz,AWidmannMauz,2017-10-24,NA,1966,118138,female,Q566722
1210,Victor Perli,DIE LINKE,Federal,Federal Parliament,Parliamentarian,3350681139,Victor Perli,victorperli,2017-10-24,NA,1982,136366,male,Q1728909
1209,Svenja Stadler,SPD,Federal,Federal Parliament,Parliamentarian,3337459024,"Svenja Stadler, MdB",stadler_svenja,2017-10-24,NA,1976,78996,female,Q15813114
1194,Thomas Ehrhorn,AfD,Federal,Federal Parliament,Parliamentarian,3242322815,"Thomas Ehrhorn, MdB",Thomas_Ehrhorn,2017-10-24,NA,1959,122027,male,Q40998823
1193,Andreas Steier,CDU,Federal,Federal Parliament,Parliamentarian,3236928208,Andreas Steier,AndreasSteier,2017-10-24,2021-10-26,1972,145891,male,Q40999248
1189,Torbjörn Kartes,CDU,Federal,Federal Parliament,Parliamentarian,3188225915,Torbjörn Kartes,TorbjoernKartes,2017-10-24,2021-10-26,1979,145892,male,Q40999257
1188,Siegbert Dröse,AfD,Federal,Federal Parliament,Parliamentarian,3184216371,"Siegbert Dröse, MdB",siegbert_droese,2017-10-24,NA,1969,31286,male,Q40428300
1187,Heiko Wildberg,AfD,Federal,Federal Parliament,Parliamentarian,3183992596,Dr. Heiko Wildberg,Heiko_Wildberg,2017-10-24,2021-10-26,1952,145800,male,Q40897036
1185,Markus Paschke,SPD,Federal,Federal Parliament,Parliamentarian,3163499392,Markus Paschke,MarkusPaschke,2017-10-24,2021-10-26,1963,79094,male,Q14945677
1181,Nicole Höchst,AfD,Federal,Federal Parliament,Parliamentarian,3105025175,"Nicole Höchst, MdB",Nicole_Hoechst,2017-10-24,NA,1970,145791,female,Q40999236
1176,Marie-Agnes Strack-Zimmermann,FDP,Federal,Federal Parliament,Parliamentarian,3047392319,Marie-Agnes Strack-Zimmermann,MAStrackZi,2017-10-24,NA,1958,137564,female,Q15391841
1175,Bernd Baumann,AfD,Federal,Federal Parliament,Parliamentarian,3043727333,"Dr. Bernd Baumann, AfD",BerndBaumannAfD,2017-10-24,NA,1958,66273,male,Q19362177
1738,Bernd Baumann,AfD,Hamburg,State Parliament,Parliamentarian,3043727333,"Dr. Bernd Baumann, AfD",BerndBaumannAfD,2020-03-18,NA,1958,66273,male,Q19362177
1174,Michael Georg Link,FDP,Federal,Federal Parliament,Parliamentarian,3034092143,Michael Georg Link,michael_g_link,2017-10-24,2021-10-26,1963,119079,male,Q991377
1173,Gabriele Katzmarek,SPD,Federal,Federal Parliament,Parliamentarian,3017602065,Gabriele Katzmarek,GabyKatzmarek,2017-10-24,NA,1960,79252,female,Q15811216
1151,Peter Stein,CDU,Federal,Federal Parliament,Parliamentarian,2885729417,Peter Stein 🇩🇪🇪🇺,Peter_Stein_CDU,2017-10-24,2021-10-26,1968,78982,male,Q2078469
1149,Marcus Held,SPD,Federal,Federal Parliament,Parliamentarian,2860802891,"Marcus Held, MdB",MarcusHeld_SPD,2017-10-24,2021-10-26,1977,79298,male,Q15813137
1147,Daniela De Ridder,SPD,Federal,Federal Parliament,Parliamentarian,2842430247,Daniela De Ridder,DeRidder_MdB,2017-10-24,2021-10-26,1962,79415,female,Q15275916
1146,Ulla Jelpke,DIE LINKE,Federal,Federal Parliament,Parliamentarian,2837971145,"Ulla Jelpke, MdB",UllaJelpke,2017-10-24,2021-10-26,1951,78866,female,Q103740
1142,Alexander Radwan,CSU,Federal,Federal Parliament,Parliamentarian,2831760211,Alexander Radwan,AlexanderRadwan,2017-10-24,NA,1964,79069,male,Q78198
1138,Michael Groß,SPD,Federal,Federal Parliament,Parliamentarian,2814949590,Michael Gross,MichaelGrossAWO,2017-10-24,2021-10-26,1956,79348,male,Q1927604
1133,Fritz Felgentreu,SPD,Federal,Federal Parliament,Parliamentarian,2805274855,Fritz Felgentreu,fritzfelgentreu,2017-10-24,2021-10-26,1968,79392,male,Q1466201
1129,Nezahat Baradari,SPD,Federal,Federal Parliament,Parliamentarian,2773426719,Nezahat Baradari,NBaradari,2017-10-24,NA,1965,146817,female,Q60673734
1126,Torsten Schweiger,CDU,Federal,Federal Parliament,Parliamentarian,2758602415,Torsten Schweiger,cdu_schweiger,2017-10-24,2021-10-26,1968,145869,male,Q40999416
1120,Markus Koob,CDU,Federal,Federal Parliament,Parliamentarian,2664174617,Markus Koob,KoobMar,2017-10-24,NA,1977,79237,male,Q15813753
1114,Lothar Binding,SPD,Federal,Federal Parliament,Parliamentarian,2617281050,Lothar Binding,Lothar_Binding,2017-10-24,2021-10-26,1950,79443,male,Q75408
1111,Cornelia Möhring,DIE LINKE,Federal,Federal Parliament,Parliamentarian,2596171296,Cornelia Möhring,Conni_Moehring,2017-10-24,NA,1960,79125,female,Q1133381
1108,Uwe Kamann,AfD,Federal,Federal Parliament,Parliamentarian,2546790747,Uwe Kamann,uwe_kamann,2017-10-24,2021-10-26,1958,147251,male,Q40874199
1107,Martin Reichardt,AfD,Federal,Federal Parliament,Parliamentarian,2545743991,"Martin Reichardt, MdB",M_Reichardt_AfD,2017-10-24,NA,1969,150298,male,Q36338130
1106,Martin Erwin Renner,AfD,Federal,Federal Parliament,Parliamentarian,2535401947,"Martin E. Renner, MdB",Renner_AfD,2017-10-24,NA,1954,121673,male,Q29946731
1102,Johannes Huber,AfD,Federal,Federal Parliament,Parliamentarian,2527085323,"Johannes Huber, MdB",Huber_AfD,2017-10-24,NA,1987,145803,male,Q40983433
1097,Tobias Matthias Peterka,AfD,Federal,Federal Parliament,Parliamentarian,2496104640,Tobias Matthias Peterka,TobiasMPeterka,2017-10-24,2021-10-26,1982,122063,male,Q40881740
1095,Kai Whittaker,CDU,Federal,Federal Parliament,Parliamentarian,2479436480,Kai Whittaker,Kai_Whittaker,2017-10-24,NA,1985,78817,male,Q15813781
1091,Michael Gerdes,SPD,Federal,Federal Parliament,Parliamentarian,2468956470,Michael Gerdes,GerdesMdB,2017-10-24,NA,1960,79359,male,Q1927537
1089,Bettina Müller,SPD,Federal,Federal Parliament,Parliamentarian,2443895924,Bettina Müller,BetMueller,2017-10-24,NA,1959,78840,female,Q15792684
1088,Marian Wendt,CSU,Federal,Federal Parliament,Parliamentarian,2430137675,Marian Wendt,marianwendt,2017-10-24,2021-10-26,1985,78924,male,Q14946186
1081,Ronja Kemmer,CDU,Federal,Federal Parliament,Parliamentarian,2405039875,Ronja Kemmer,RonjaKemmer,2017-10-24,NA,1989,79480,female,Q19299319
1078,Roman Müller-Böhm,FDP,Federal,Federal Parliament,Parliamentarian,2373251115,Roman Müller-Böhm,muellerboehm,2017-10-24,2021-10-26,1992,146336,male,Q40999014
1077,Birgit Malsack-Winkemann,AfD,Federal,Federal Parliament,Parliamentarian,2368711488,Dr. Birgit Malsack-Winkemann MdB,malsackwinkeman,2017-10-24,2021-10-26,1964,150289,female,Q40572710
1075,Ottmar von Holtz,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,2357675876,Ottmar von Holtz,OWvonHoltz,2017-10-24,2021-10-26,1961,136239,male,Q13533978
1065,Sylvia Lehmann,SPD,Federal,Federal Parliament,Parliamentarian,2320712427,Sylvia Lehmann,LehmannSpd,2017-10-24,NA,1954,133049,female,Q2374225
1064,Dietmar Bartsch,DIE LINKE,Federal,Federal Parliament,Parliamentarian,2320519958,Dietmar Bartsch,DietmarBartsch,2017-10-24,NA,1958,79454,male,Q99450
1060,Markus Tressel,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,2306519694,Markus Tressel,MarkusTressel,2017-10-24,2021-10-26,1977,78899,male,Q1416148
1046,Thomas Erndl,CSU,Federal,Federal Parliament,Parliamentarian,2192588903,Thomas Erndl,TErndl,2017-10-24,NA,1974,145903,male,Q40998551
1045,Annalena Baerbock,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,2179010672,Annalena Baerbock (Archiv),ABaerbockArchiv,2017-10-24,NA,1980,79475,female,Q564328
1016,Thomas Jurk,SPD,Federal,Federal Parliament,Parliamentarian,1959248485,Thomas Jurk,thomas_jurk,2017-10-24,2021-10-26,1962,79267,male,Q2425230
1000,Roy Kühne,CDU,Federal,Federal Parliament,Parliamentarian,1906911697,Dr. Roy Kühne,Dr_Roy_Kuehne,2017-10-24,2021-10-26,1967,79218,male,Q15813206
997,Sabine Dittmar,SPD,Federal,Federal Parliament,Parliamentarian,1872648764,Sabine Dittmar,dittmarsabine,2017-10-24,NA,1964,79411,female,Q1421371
994,Waldemar Herdt,Zentrumspartei,Federal,Federal Parliament,Parliamentarian,1865308944,Waldemar Herdt,HoldingEuropa,2017-10-24,2021-10-26,1962,29654,male,Q40998789
992,Peter Heidt,FDP,Federal,Federal Parliament,Parliamentarian,1858621434,Peter Heidt,PeterHeidtFDP,2017-10-24,NA,1965,135407,male,Q66762848
972,Alexander Kulitz,FDP,Federal,Federal Parliament,Parliamentarian,1743275384,Alex Kulitz,AKulitz,2017-10-24,2021-10-26,1981,108531,male,Q40997988
952,Hansjörg Durz,CSU,Federal,Federal Parliament,Parliamentarian,1662533040,Hansjörg Durz,Hansjoerg_Durz,2017-10-24,NA,1971,79404,male,Q15813798
941,Anna Christmann,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1617177360,Anna Christmann,annachristmann,2017-10-24,NA,1983,146027,female,Q40997480
927,Michel Brandt,DIE LINKE,Federal,Federal Parliament,Parliamentarian,1543429536,Michel Brandt,michel_brandt_,2017-10-24,2021-10-26,1990,108797,male,Q40997616
920,Heribert Hirte,CDU,Federal,Federal Parliament,Parliamentarian,1513671236,Heribert Hirte,HHirte,2017-10-24,2021-10-26,1958,79297,male,Q1609894
916,Frank Pasemann,AfD,Federal,Federal Parliament,Parliamentarian,1490376331,Frank Pasemann 🇩🇪,Frank_Pasemann,2017-10-24,2021-10-26,1960,145730,male,Q40470241
908,Susann Rüthrich,SPD,Federal,Federal Parliament,Parliamentarian,1461997548,Susann Rüthrich,SusannRuethrich,2017-10-24,2021-10-26,1977,79048,female,Q15813112
903,Andrea Lindholz,CSU,Federal,Federal Parliament,Parliamentarian,1446031532,Andrea Lindholz,AndreaLindholz,2017-10-24,NA,1970,79192,female,Q15644594
892,Elisabeth Kaiser,SPD,Federal,Federal Parliament,Parliamentarian,1425035358,Elisabeth Kaiser,Kaiser_SPD,2017-10-24,NA,1987,146830,female,Q40999425
890,Thomas Nord,DIE LINKE,Federal,Federal Parliament,Parliamentarian,1421571306,Thomas Nord,nord_th,2017-10-24,2021-10-26,1957,79114,male,Q111187
886,Stephan Protschka,AfD,Federal,Federal Parliament,Parliamentarian,1412287272,Stephan Protschka MdB,AfDProtschka,2017-10-24,NA,1977,121997,male,Q40881060
897,Lars Herrmann,AfD,Federal,Federal Parliament,Parliamentarian,1434514104094429187,Lars Herrmann,Hermiworld,2017-10-24,2021-10-26,1977,31280,male,Q42222998
878,Mahmut Özdemir,SPD,Federal,Federal Parliament,Parliamentarian,1399764944,Mahmut Özdemir,oezdemir_spd,2017-10-24,NA,1987,78834,male,Q15648956
873,Jörg Cezanne,DIE LINKE,Federal,Federal Parliament,Parliamentarian,1391879604,Joerg Cezanne,joerg_cezanne,2017-10-24,2021-10-26,1958,146135,male,Q40998571
860,Mark Hauptmann,CDU,Federal,Federal Parliament,Parliamentarian,1370491088,Mark Hauptmann,MarkHauptmann,2017-10-24,NA,1984,79321,male,Q15813755
854,Johannes Schraps,SPD,Federal,Federal Parliament,Parliamentarian,1356753444,Johannes Schraps,jschraps,2017-10-24,NA,1983,29441,male,Q40998834
825,Kirsten Tackmann,DIE LINKE,Federal,Federal Parliament,Parliamentarian,1294725486,Kirsten Tackmann,KirstenTackmann,2017-10-24,2021-10-26,1960,78967,female,Q1743644
824,Florian Oßner,CSU,Federal,Federal Parliament,Parliamentarian,1294532364,Florian Oßner,Florian_Ossner,2017-10-24,NA,1980,79108,male,Q14943430
822,Kay Gottschalk,AfD,Federal,Federal Parliament,Parliamentarian,1286011081,Kay Gottschalk MdB,KayGottschalk1,2017-10-24,NA,1965,66285,male,Q40476219
791,Alexander S. Neu,DIE LINKE,Federal,Federal Parliament,Parliamentarian,1182878557,Dr. Alexander S. Neu,AlexanderSNeu,2017-10-24,2021-10-26,1969,79109,male,Q15434455
778,Matthias Hauer,CDU,Federal,Federal Parliament,Parliamentarian,1158585210,Matthias Hauer,MatthiasHauer,2017-10-24,NA,1977,79322,male,Q15813749
774,Bela Bach,SPD,Federal,Federal Parliament,Parliamentarian,1150879754,Bela Bach,bela_bach,2017-10-24,2021-10-26,1990,120912,female,Q84427302
771,Christian Kühn,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1143130812,Chris Kühn,ChrisKuehn_mdb,2017-10-24,NA,1979,79220,male,Q106938
760,Achim Post,SPD,Federal,Federal Parliament,Parliamentarian,1117749912,Achim Post,Achim_P,2017-10-24,NA,1959,79080,male,Q340448
759,Stefan Schwartze,SPD,Federal,Federal Parliament,Parliamentarian,1117526742,Stefan Schwartze,s_schwartze,2017-10-24,NA,1974,78999,male,Q1506477
751,Michael Theurer,FDP,Federal,Federal Parliament,Parliamentarian,1108382916,Michael Theurer,EUTheurer,2017-10-24,NA,1967,28953,male,Q109925
745,Karsten Möring,CDU,Federal,Federal Parliament,Parliamentarian,1099159964,Karsten Möring,KarstenMoering,2017-10-24,2021-10-26,1949,79124,male,Q15008648
743,Gisela Manderla,CDU,Federal,Federal Parliament,Parliamentarian,1095781218,Gisela Manderla,ManderlaGisela,2017-10-24,2021-10-26,1958,79138,female,Q15812348
733,Sylvia Pantel,CDU,Federal,Federal Parliament,Parliamentarian,1082464339,Sylvia Pantel,SylviaPantel,2017-10-24,2021-10-26,1961,79096,female,Q15813200
730,Sebastian Hartmann,SPD,Federal,Federal Parliament,Parliamentarian,1076269195,Sebastian Hartmann,sebast_hartmann,2017-10-24,NA,1977,79326,male,Q15434520
725,Stefan Liebich,DIE LINKE,Federal,Federal Parliament,Parliamentarian,1065899292,Stefan Liebich,berlinliebich,2017-10-24,2021-10-26,1972,79197,male,Q2336956
718,Metin Hakverdi,SPD,Federal,Federal Parliament,Parliamentarian,1043288618,Metin Hakverdi 🇪🇺,MetinHakverdi,2017-10-24,NA,1969,79327,male,Q1925636
710,Arno Klare,SPD,Federal,Federal Parliament,Parliamentarian,1028440310,Arno Klare,arnoklare,2017-10-24,2021-10-26,1952,79245,male,Q15027363
1671,Jan Metzler,CDU,Federal,Federal Parliament,Parliamentarian,995653004,Jan Metzler,JanMetzler,2017-10-24,NA,1981,78847,male,Q15230330
1668,Gabi Weber,SPD,Federal,Federal Parliament,Parliamentarian,992808439,Gabi Weber,gabiweberspd,2017-10-24,2021-10-26,1955,78927,female,Q15433061
1658,Angelika Glöckner,SPD,Federal,Federal Parliament,Parliamentarian,976421048,Angelika Glöckner,A_Gloeckner,2017-10-24,NA,1962,79481,female,Q19834635
1654,Mechthild Heil,CDU,Federal,Federal Parliament,Parliamentarian,974367631,Mechthild Heil,MechthildHeil,2017-10-24,NA,1961,79317,female,Q1915619
1644,Stefan Rouenhoff,CDU,Federal,Federal Parliament,Parliamentarian,963904327,Stefan Rouenhoff,StefanRouenhoff,2017-10-24,NA,1978,145872,male,Q40999099
1614,Claudia Müller,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,937403112,Claudia Müller,GruenClaudia,2017-10-24,NA,1981,121017,female,Q6523639
1583,Wilfried Oellers,CDU,Federal,Federal Parliament,Parliamentarian,906847944,Wilfried Oellers,WilfriedOellers,2017-10-24,NA,1975,79106,male,Q15813191
1573,Gregor Gysi,DIE LINKE,Federal,Federal Parliament,Parliamentarian,888289790,Gregor Gysi,GregorGysi,2017-10-24,NA,1948,79334,male,Q65126
1567,Marcus Weinberg,CDU,Federal,Federal Parliament,Parliamentarian,884382990,Marcus Weinberg,MarcusWeinberg,2017-10-24,2021-10-26,1967,78931,male,Q1710453
1548,Ulrike Schielke-Ziesing,AfD,Federal,Federal Parliament,Parliamentarian,866924100,"Ulrike Schielke-Ziesing,MdB",ulschzi,2017-10-24,NA,1969,123546,female,Q40998741
1547,Nicole Gohlke,DIE LINKE,Federal,Federal Parliament,Parliamentarian,866425075,Nicole Gohlke,NicoleGohlke,2017-10-24,NA,1975,79353,female,Q1987000
1534,Sylvia Gabelmann,DIE LINKE,Federal,Federal Parliament,Parliamentarian,850993608,Sylvia Gabelmann,SylviaGabelmann,2017-10-24,2021-10-26,1958,146114,female,Q21014671
1486,Götz Frömming,AfD,Federal,Federal Parliament,Parliamentarian,809895794,"Götz Frömming, MdB",GtzFrmming,2017-10-24,NA,1968,150288,male,Q40571929
1675,Ulla Ihnen,FDP,Federal,Federal Parliament,Parliamentarian,997415730051207169,Ulla Ihnen,ullaihnen,2017-10-24,2021-10-26,1956,146298,female,Q35975111
